fecha,player_id,nickname,positionId,precio,var_7d,var_3d,var_1d,score_base,rentabilidad_1d,rentabilidad_3d,rentabilidad_7d,penalizacion_adaptativa,memoria_apariciones,memoria_rent_7d,memoria_acierto_7d,memoria_fallos_consecutivos,memoria_deterioro,score,grupo_score
2026-07-06 00:00:00+02:00,1730,Iker Muñoz,3,3212361,0.38628125,0.33865174624920236,0.1234571749158459,12.31446977459424,-0.00516753876665792,-4.871650477639344,-15.110007872714181,0.0,0,0.0,100.0,0,0.0,12.31446977459424,<20
2026-07-06 00:00:00+02:00,1754,Juanlu,3,4822936,-3.54128,-3.587056865400308,-3.7938404101552603,11.077178576693035,-0.005183564534134395,-0.6137133065833758,-9.811264341886353,0.0,0,0.0,100.0,0,0.0,11.077178576693035,<20
2026-07-06 00:00:00+02:00,1775,Pau Cubarsí,2,60231806,0.38634333333333337,0.33868413068266123,0.12346417197660016,1.6657278497313306,-0.005165045192236142,1.3883628194711612,13.289216331982475,0.0,0,0.0,100.0,0,0.0,1.6657278497313306,<20
2026-07-06 00:00:00+02:00,1787,Prados,3,3569807,-3.5187297297297295,-3.5645235492227068,0.1234642347783772,5.28360025993013,-0.005182352995554101,-4.0143906939506815,-14.326796938882131,0.0,0,0.0,100.0,0,0.0,5.28360025993013,<20
2026-07-06 00:00:00+02:00,1890,Boyomo,2,15057950,0.3863333333333333,0.33867914998236837,0.12346251993599205,3.753156014271056,-0.00516670595931053,-0.6165646718178769,0.14956883241078633,0.0,0,0.0,100.0,0,0.0,3.753156014271056,<20
2026-07-06 00:00:00+02:00,1930,El Hilali,2,5521247,0.3863090909090909,0.33865735036379085,0.12345770802796077,11.886912348438456,-0.005179989230693719,2.393209360131869,7.056829734297343,0.0,0,0.0,100.0,0,0.0,11.886912348438456,<20
2026-07-06 00:00:00+02:00,1938,Pol Lozano,3,5019315,0.38630000000000003,0.3386592046096513,0.12345590356196912,12.52472005575475,-0.005179989699789713,-3.614995273259399,-12.761980469446529,0.0,0,0.0,100.0,0,0.0,12.52472005575475,<20
2026-07-06 00:00:00+02:00,1950,Jofre,4,2810815,0.38625,0.33862498835374205,0.1234616714915032,15.016588056995554,-0.00519422302784068,-5.3483776057833765,-15.318475246503239,0.0,0,0.0,100.0,0,0.0,15.016588056995554,<20
2026-07-06 00:00:00+02:00,1959,Mouriño,2,23088858,0.3863391304347826,0.3386826187422982,0.1234628022504566,2.679953772458493,-0.005166994400502615,-0.8104471862575447,3.3402994639232486,0.0,0,0.0,100.0,0,0.0,2.679953772458493,<20
2026-07-06 00:00:00+02:00,1989,Sergio Gómez,2,25096585,0.38634,0.33868313905627384,0.12346384321037429,3.2696070030732676,-0.005168033818146971,-0.7978296648727308,-4.764644273314477,0.0,0,0.0,100.0,0,0.0,3.2696070030732676,<20
2026-07-06 00:00:00+02:00,1991,Tárrega,2,12548291,0.386328,0.33867114475308807,0.12345986353587836,5.6166010356685065,-0.005172019042274362,-0.6518258143678689,-4.996425409643432,0.0,0,0.0,100.0,0,0.0,5.6166010356685065,<20
2026-07-06 00:00:00+02:00,2005,Abel Bretones,2,2308885,0.38630434782608697,0.33866529456449374,0.1234585032857221,21.195906565852667,-0.005197313854955963,-2.1006676382756178,-7.471095355550407,0.0,0,0.0,100.0,0,0.0,21.195906565852667,20-30
2026-07-06 00:00:00+02:00,2040,Jauregizar,3,15057950,0.3863333333333333,0.33867914998236837,0.12346251993599205,4.48410987363881,-0.00516670595931053,0.7076992552107026,8.235669530048911,0.0,0,0.0,100.0,0,0.0,4.48410987363881,<20
2026-07-06 00:00:00+02:00,2074,Javi Rodríguez,2,10026254,0.26254,0.2149479212322068,0.0,7.778195894498266,-3.4203302649224727,-3.4203302649224727,-3.4203302649224727,0.0,0,0.0,100.0,0,0.0,7.778195894498266,<20
2026-07-06 00:00:00+02:00,2078,Hugo Alvarez,3,6525111,0.38632307692307694,0.3386699270669453,0.12346048412897523,11.007643303162961,-0.005164663099217776,-2.707831330378901,-10.485032361901583,0.0,0,0.0,100.0,0,0.0,11.007643303162961,<20
2026-07-06 00:00:00+02:00,2146,Asencio,2,12146746,0.38633057851239666,0.33867385465762667,0.12346098276854618,5.291529815654561,-0.005170108932877991,-2.8002149711535913,-10.748903451179435,0.0,0,0.0,100.0,0,0.0,5.291529815654561,<20
2026-07-06 00:00:00+02:00,2178,F. Garcés,2,1505793,0.3862,0.3385726241943824,0.12340942472989228,17.837840185428014,-0.005179994859851254,-3.747726281102383,-11.671258931340496,0.0,0,0.0,100.0,0,0.0,17.837840185428014,<20
2026-07-06 00:00:00+02:00,2217,Cucho,4,40154536,0.38634,0.33868163469056284,0.12346334390399645,2.333423246766959,-0.00516504536374172,0.6105860618088078,9.309267077572507,0.0,0,0.0,100.0,0,0.0,2.333423246766959,<20
2026-07-06 00:00:00+02:00,2293,John C.,2,1907339,0.38626315789473686,0.3386287141578051,0.12346540947523527,14.022507891184699,-0.005190477413821035,-5.867179353014855,-16.60187308076855,0.0,0,0.0,100.0,0,0.0,14.022507891184699,<20
2026-07-06 00:00:00+02:00,2294,R.P. Bigas,2,8030906,0.386325,0.3386766709158988,0.12346336237500473,10.044447614637743,-0.005167536514560126,19.249907793715927,19.560433156607733,0.0,0,0.0,100.0,0,0.0,10.044447614637743,<20
2026-07-06 00:00:00+02:00,2295,Febas,3,25065638,0.262552,0.21495390549304702,0.0,3.1371338231306614,-3.348033670637069,-3.348033670637069,-3.348033670637069,0.0,0,0.0,100.0,0,0.0,3.1371338231306614,<20
2026-07-06 00:00:00+02:00,2302,R. Brugué,4,6752111,-3.541271428571428,-3.587053804736151,-3.793840085820411,3.6220670075089503,-0.0051687538904499645,-4.2769290966928715,-14.692471732173834,0.0,0,0.0,100.0,0,0.0,3.6220670075089503,<20
2026-07-06 00:00:00+02:00,2303,I. Romero,4,8198994,-3.5412470588235294,-3.5870375446390934,-3.7938278749579344,7.155460896200875,-0.0051713661456515275,0.6074403762217658,-0.5874013324073661,0.0,0,0.0,100.0,0,0.0,7.155460896200875,<20
2026-07-06 00:00:00+02:00,2314,Vivian,2,20077267,0.38633500000000004,0.33867914434039553,0.12346085352905944,2.965975439738834,-0.005165045621000109,-0.505880606160191,4.703443949816476,0.0,0,0.0,100.0,0,0.0,2.965975439738834,<20
2026-07-06 00:00:00+02:00,2315,Paredes,2,6223951,0.3863064516129032,0.33866177092683736,0.12345009722057108,10.051335859502542,-0.005173562581067878,-0.2252749097799774,-5.955397142426089,0.0,0,0.0,100.0,0,0.0,10.051335859502542,<20
2026-07-06 00:00:00+02:00,2316,Gorosabel,2,6424724,0.3863125,0.3386673109440689,0.12345713643649905,7.734980280929305,-0.005167537158016438,-4.695859308508816,-14.496918466847758,0.0,0,0.0,100.0,0,0.0,7.734980280929305,<20
2026-07-06 00:00:00+02:00,2317,Unai G.,3,2810815,0.38625,0.33862498835374205,0.1234616714915032,12.606848058691384,-0.00519422302784068,-6.106271668537417,-16.518803265245133,0.0,0,0.0,100.0,0,0.0,12.606848058691384,<20
2026-07-06 00:00:00+02:00,2318,O. Sancet,3,26526160,-3.5412363636363637,-3.587030771057035,-3.793828291262338,1.3445846163435136,-0.005168482735533526,-0.32993467580682617,6.599839554613257,0.0,0,0.0,100.0,0,0.0,1.3445846163435136,<20
2026-07-06 00:00:00+02:00,2319,Maroan,4,702702,0.386,0.3384109251040935,0.12339064966744367,18.118770745659134,-0.0052653898807744955,-4.913177990101067,-12.973778358393742,0.0,0,0.0,100.0,0,0.0,18.118770745659134,<20
2026-07-06 00:00:00+02:00,2321,J. Musso,1,10038632,0.38632,0.3386691660130604,0.12345587893544288,4.360124505251298,-0.005170027151109832,-1.841017780111872,-9.605352601828615,0.0,0,0.0,100.0,0,0.0,4.360124505251298,<20
2026-07-06 00:00:00+02:00,2322,Oblak,1,35135219,0.38634,0.33868199287287093,0.12346441384624078,2.8575415800943444,-0.005165756900504875,2.6056789342909745,13.373159848526917,0.0,0,0.0,100.0,0,0.0,2.8575415800943444,<20
2026-07-06 00:00:00+02:00,2323,Lenglet,2,4718156,0.3862978723404255,0.3386476890123669,0.12346313019142516,12.000959839297659,-0.005171511921182767,-3.638306999598996,-13.526873634530101,0.0,0,0.0,100.0,0,0.0,12.000959839297659,<20
2026-07-06 00:00:00+02:00,2324,J. M. Giménez,2,8733610,0.38632183908045975,0.33866673896949173,0.12345748363405915,7.17193915473297,-0.005175408565301176,4.10681264677493,10.447718640974351,0.0,0,0.0,100.0,0,0.0,7.17193915473297,<20
2026-07-06 00:00:00+02:00,2325,Molina,2,5722019,0.3862982456140351,0.3386461903092689,0.1234478467405919,12.348687724805782,-0.005172999250788926,1.7446114736773857,2.118150953361043,0.0,0,0.0,100.0,0,0.0,12.348687724805782,<20
2026-07-06 00:00:00+02:00,2326,Koke,3,17746471,0.26254802259887006,0.21494875287201157,0.0,3.984346755013002,-3.3805481664495436,-3.3805481664495436,-3.3805481664495436,0.0,0,0.0,100.0,0,0.0,3.984346755013002,<20
2026-07-06 00:00:00+02:00,2329,Javi Galán,2,15057950,0.3863333333333333,0.33867914998236837,0.12346251993599205,3.443906304538545,-0.00516670595931053,-0.041081289285726144,-2.997871556221132,0.0,0,0.0,100.0,0,0.0,3.443906304538545,<20
2026-07-06 00:00:00+02:00,2332,Sorloth,4,40154536,0.38634,0.33868163469056284,0.12346334390399645,2.0066025525038427,-0.00516504536374172,-2.9396504544343385,-6.332559788513059,0.0,0,0.0,100.0,0,0.0,2.0066025525038427,<20
2026-07-06 00:00:00+02:00,2335,Areso,2,3714293,0.38629729729729734,0.338649997825357,0.12345968542579978,14.097566911775967,-0.005169220629605688,-4.017588273192233,-10.563652355912687,0.0,0,0.0,100.0,0,0.0,14.097566911775967,<20
2026-07-06 00:00:00+02:00,2336,Herrando,2,4517384,0.3863111111111111,0.3386613956883142,0.12345367074085944,12.978520438984221,-0.005179989126450175,-4.529302800027627,-15.393665891586814,0.0,0,0.0,100.0,0,0.0,12.978520438984221,<20
2026-07-06 00:00:00+02:00,2337,Kike Barja,4,2807349,0.2624642857142857,0.2148980001991912,0.0,15.949550063339629,-3.3832986208697244,-3.3832986208697244,-3.3832986208697244,0.0,0,0.0,100.0,0,0.0,15.949550063339629,<20
2026-07-06 00:00:00+02:00,2338,Aimar,3,20077267,0.38633500000000004,0.33867914434039553,0.12346085352905944,2.9027198183437504,-0.005165045621000109,0.18480104886785637,-3.3809332714457603,0.0,0,0.0,100.0,0,0.0,2.9027198183437504,<20
2026-07-06 00:00:00+02:00,2339,Raúl,4,4718156,0.3862978723404255,0.3386476890123669,0.12346313019142516,15.051586680235799,-0.005171511921182767,-4.669366591524316,-14.629592578117384,0.0,0,0.0,100.0,0,0.0,15.051586680235799,<20
2026-07-06 00:00:00+02:00,2342,Protesoni,3,3011588,0.38626666666666665,0.3386392592316181,0.12344262976353738,8.801491524737488,-3.374365949127171,-3.374365949127171,-3.374365949127171,0.0,0,0.0,100.0,0,0.0,8.801491524737488,<20
2026-07-06 00:00:00+02:00,2346,Álvaro Núñez,2,6752111,-3.541271428571428,-3.587053804736151,-3.793840085820411,8.136210806389034,-0.0051687538904499645,3.360060283369157,-2.0038621995402623,0.0,0,0.0,100.0,0,0.0,8.136210806389034,<20
2026-07-06 00:00:00+02:00,2347,Y. Santiago,3,1305021,0.3862307692307692,0.33860852195534885,0.12344523450758471,12.317080063655894,-0.005210644119903051,-5.631863395301685,-16.351844146569288,0.0,0,0.0,100.0,0,0.0,12.317080063655894,<20
2026-07-06 00:00:00+02:00,2348,M. Aguado,3,6023179,0.38631666666666664,0.3386725203315959,0.12345921174942052,14.13331083314014,-0.005179988839780455,-3.330002312732197,-11.165665174486762,0.0,0,0.0,100.0,0,0.0,14.13331083314014,<20
2026-07-06 00:00:00+02:00,2354,Eric,2,59154907,0.2625542372881356,0.21495383277610647,0.0,1.6537663348003193,-3.322282291813932,-3.322282291813932,-3.322282291813932,0.0,0,0.0,100.0,0,0.0,1.6537663348003193,<20
2026-07-06 00:00:00+02:00,2355,Kounde,2,35135219,0.38634,0.33868199287287093,0.12346441384624078,2.2069123638654666,-0.005165756900504875,1.7615373338074256,13.637794601479502,0.0,0,0.0,100.0,0,0.0,2.2069123638654666,<20
2026-07-06 00:00:00+02:00,2356,R. Araujo,2,10038632,0.38632,0.3386691660130604,0.12345587893544288,5.962600486706407,-0.005170027151109832,1.400848243067382,-5.523262532185661,0.0,0,0.0,100.0,0,0.0,5.962600486706407,<20
2026-07-06 00:00:00+02:00,2358,F. De Jong,3,44616836,0.26255280898876404,0.2149540838311044,0.0,1.4867573021669043,-3.328322071067523,-3.328322071067523,-3.328322071067523,0.0,0,0.0,100.0,0,0.0,1.4867573021669043,<20
2026-07-06 00:00:00+02:00,2359,Ferran,4,60231806,0.38634333333333337,0.33868413068266123,0.12346417197660016,1.8133242874008246,-0.005165045192236142,-0.2525592541588409,-2.9177209131002977,0.0,0,0.0,100.0,0,0.0,1.8133242874008246,<20
2026-07-06 00:00:00+02:00,2362,M. Casadó,3,2990430,-3.5345161290322578,-3.580299934998607,0.12344550568964252,14.288528639484397,-0.005183201078105824,-3.299257966245657,-10.184287878331878,0.0,0,0.0,100.0,0,0.0,14.288528639484397,<20
2026-07-06 00:00:00+02:00,2363,Letacek,1,1907339,0.38626315789473686,0.3386287141578051,0.12346540947523527,5.588419002598733,-0.005190477413821035,-5.352588082139567,-16.04313653734339,0.0,0,0.0,100.0,0,0.0,5.588419002598733,<20
2026-07-06 00:00:00+02:00,2372,Herrera,3,6023179,0.38631666666666664,0.3386725203315959,0.12345921174942052,5.207238183907347,-0.005179988839780455,-0.11317943564353641,-8.98993704155231,0.0,0,0.0,100.0,0,0.0,5.207238183907347,<20
2026-07-06 00:00:00+02:00,2378,D. Cárdenas,1,1405408,0.3862857142857143,0.33862486747366427,0.12346162751349138,16.33181044902695,-0.005194221179899361,-5.131605910881396,-15.435090735217106,0.0,0,0.0,100.0,0,0.0,16.33181044902695,<20
