fecha,player_id,nickname,rentabilidad_7d,score_base,score
2026-07-09 00:00:00+02:00,927,Berenguer,12.002119788010097,32.105751042498284,32.105751042498284
2026-07-09 00:00:00+02:00,1070,De Galarreta,18.46556211261657,37.62843343262358,37.62843343262358
2026-07-09 00:00:00+02:00,2005,Abel Bretones,-10.130716785606689,18.202261804300893,18.202261804300893
2026-07-09 00:00:00+02:00,2294,R.P. Bigas,-4.58647772210648,34.431939206903884,34.431939206903884
2026-07-09 00:00:00+02:00,2398,F. Calero,-3.250410066374329,19.337626754476297,19.337626754476297
2026-07-09 00:00:00+02:00,2400,Pere Milla,6.198337087298946,34.25569255754684,34.25569255754684
2026-07-09 00:00:00+02:00,2415,Llorente ,1.0607537576647084,19.076176334492388,19.076176334492388
2026-07-09 00:00:00+02:00,2443,Aramburu,16.078514604894252,17.669257693577595,17.669257693577595
2026-07-09 00:00:00+02:00,2453,Agoumé,1.1127931978807752,19.2431312752935,19.2431312752935
2026-07-09 00:00:00+02:00,2511,R. Terrats,-3.317435773037125,18.140554132884528,18.140554132884528
2026-07-09 00:00:00+02:00,2532,Ruggeri,-0.6248629058779818,18.35252587125985,18.35252587125985
2026-07-09 00:00:00+02:00,2549,Navarro,-12.66853408615314,18.3135008560692,18.3135008560692
2026-07-09 00:00:00+02:00,2601,Martim Neto,-13.70662098710674,19.808299795419696,19.808299795419696
2026-07-09 00:00:00+02:00,2603,Ferran Jutglà,-8.053851848995194,27.01373186511121,27.01373186511121
2026-07-09 00:00:00+02:00,2604,Carreira,-0.2038935345234835,20.65410947731949,20.65410947731949
2026-07-09 00:00:00+02:00,2616,C. Alvarez,28.90257047809816,29.96329941396902,29.96329941396902
2026-07-09 00:00:00+02:00,2621,Gorrotxa,7.977579556289347,41.64771593623268,41.64771593623268
2026-07-09 00:00:00+02:00,2623,Dolan,-4.142078550746892,28.016592076877966,28.016592076877966
2026-07-09 00:00:00+02:00,2700,Etta Eyong,21.619724006932937,29.43764707582817,29.43764707582817
2026-07-09 00:00:00+02:00,2938,Koski,-2.438584017462573,18.01515261318113,18.01515261318113
2026-07-10 00:00:00+02:00,927,Berenguer,3.850701026052508,40.04676473245853,40.04676473245853
2026-07-10 00:00:00+02:00,1070,De Galarreta,7.288629547644319,47.03132498862888,47.03132498862888
2026-07-10 00:00:00+02:00,1251,Carmona,-6.749467591910531,19.18709116903144,19.18709116903144
2026-07-10 00:00:00+02:00,1930,El Hilali,1.8765222582558787,20.91618916245693,20.91618916245693
2026-07-10 00:00:00+02:00,2294,R.P. Bigas,-7.249913248892501,35.8864549918438,35.8864549918438
2026-07-10 00:00:00+02:00,2324,J. M. Giménez,-6.89905349099952,20.928103727875524,20.928103727875524
2026-07-10 00:00:00+02:00,2383,Pathé I. Ciss,4.24242183256147,26.603155864629464,26.603155864629464
2026-07-10 00:00:00+02:00,2390,Starfelt,-2.3973387185260484,22.79830025023017,22.79830025023017
2026-07-10 00:00:00+02:00,2400,Pere Milla,4.1146796452697965,35.7099862812975,35.7099862812975
2026-07-10 00:00:00+02:00,2415,Llorente ,-1.279950397362226,30.171743082092952,30.171743082092952
2026-07-10 00:00:00+02:00,2443,Aramburu,11.82112545107865,27.94115806331823,27.94115806331823
2026-07-10 00:00:00+02:00,2453,Agoumé,-5.128998634554844,30.09424120020196,30.09424120020196
2026-07-10 00:00:00+02:00,2532,Ruggeri,-4.361639643063274,24.956619816917467,24.956619816917467
2026-07-10 00:00:00+02:00,2541,Á. Valles,22.65561257268053,19.245743243281115,19.245743243281115
2026-07-10 00:00:00+02:00,2603,Ferran Jutglà,-10.404263428851785,27.792777922320887,27.792777922320887
2026-07-10 00:00:00+02:00,2604,Carreira,-4.651074710716388,28.60893549095068,28.60893549095068
2026-07-10 00:00:00+02:00,2616,C. Alvarez,23.744338843417346,34.35966061594162,34.35966061594162
2026-07-10 00:00:00+02:00,2621,Gorrotxa,3.904691271259951,40.68848168690326,40.68848168690326
2026-07-10 00:00:00+02:00,2623,Dolan,-5.636769075515296,24.56446941702863,24.56446941702863
2026-07-10 00:00:00+02:00,2700,Etta Eyong,16.817473909809692,36.91072209362779,36.91072209362779
2026-07-11 00:00:00+02:00,230,Courtois,25.76809221126287,21.67247365723715,21.67247365723715
2026-07-11 00:00:00+02:00,927,Berenguer,0.3134481918608672,38.76114543993778,38.76114543993778
2026-07-11 00:00:00+02:00,1070,De Galarreta,-0.5111500103338407,47.034228722008194,47.034228722008194
2026-07-11 00:00:00+02:00,1251,Carmona,-9.254709902267203,18.854328619296293,18.854328619296293
2026-07-11 00:00:00+02:00,1930,El Hilali,1.1407490907109483,19.088167438880827,19.088167438880827
2026-07-11 00:00:00+02:00,2324,J. M. Giménez,-9.942107765098529,23.14140615688705,23.14140615688705
2026-07-11 00:00:00+02:00,2382,Isi,16.369742928709805,21.31698368027501,21.31698368027501
2026-07-11 00:00:00+02:00,2383,Pathé I. Ciss,0.7989982179737697,25.824735085832508,25.824735085832508
2026-07-11 00:00:00+02:00,2390,Starfelt,-3.8491214193941614,18.641973926178643,18.641973926178643
2026-07-11 00:00:00+02:00,2400,Pere Milla,1.9156716874288973,35.36793084368881,35.36793084368881
2026-07-11 00:00:00+02:00,2415,Llorente ,-4.150505734707402,23.150635666771024,18.73396900010436
2026-07-11 00:00:00+02:00,2443,Aramburu,12.331530699997014,28.62420616559513,28.62420616559513
2026-07-11 00:00:00+02:00,2453,Agoumé,-6.915566931770464,24.20717218645316,24.20717218645316
2026-07-11 00:00:00+02:00,2492,Iago Aspas,-7.27578345105204,23.83639954342089,23.83639954342089
2026-07-11 00:00:00+02:00,2532,Ruggeri,-6.616454111635653,24.285857986653944,24.285857986653944
2026-07-11 00:00:00+02:00,2541,Á. Valles,23.75245019390683,19.720348277164945,19.720348277164945
2026-07-11 00:00:00+02:00,2616,C. Alvarez,20.1785552112602,40.19736024131572,40.19736024131572
2026-07-11 00:00:00+02:00,2621,Gorrotxa,-0.3503735327339284,40.2084602536516,40.2084602536516
2026-07-11 00:00:00+02:00,2700,Etta Eyong,13.235511101505416,38.392272452191776,38.392272452191776
2026-07-11 00:00:00+02:00,2985,Noubi,-3.625730079469664,20.647986982971275,20.647986982971275
2026-07-12 00:00:00+02:00,68,Unai Simón,40.39348380649993,24.508729317127514,24.508729317127514
2026-07-12 00:00:00+02:00,230,Courtois,22.436608359920506,25.29532981644276,25.29532981644276
2026-07-12 00:00:00+02:00,644,Sergio Herrera,24.968954370575897,22.34706314816078,22.34706314816078
2026-07-12 00:00:00+02:00,927,Berenguer,-1.1408156834621146,31.67506848222581,31.67506848222581
2026-07-12 00:00:00+02:00,1070,De Galarreta,-3.162840481588076,46.51640489229924,42.76640489229924
2026-07-12 00:00:00+02:00,1775,Pau Cubarsí,25.08126843915757,18.26049283611717,18.26049283611717
2026-07-12 00:00:00+02:00,1930,El Hilali,0.9121033653825767,19.19927841552024,19.19927841552024
2026-07-12 00:00:00+02:00,2322,Oblak,16.352375210249377,19.05720142608293,19.05720142608293
2026-07-12 00:00:00+02:00,2382,Isi,16.790875479878995,21.41711096746244,21.41711096746244
2026-07-12 00:00:00+02:00,2383,Pathé I. Ciss,-0.6685326527747552,25.92577922458966,25.92577922458966
2026-07-12 00:00:00+02:00,2400,Pere Milla,2.6546649506824087,22.99581403754425,22.99581403754425
2026-07-12 00:00:00+02:00,2434,Rodrygo,2.516537781205718,18.54514816814777,18.54514816814777
2026-07-12 00:00:00+02:00,2443,Aramburu,14.13366196072914,29.12949033030208,29.12949033030208
2026-07-12 00:00:00+02:00,2467,Júnior R.,18.194329477861366,20.443191717479017,20.443191717479017
2026-07-12 00:00:00+02:00,2492,Iago Aspas,-9.733457435397792,22.92431972708753,22.92431972708753
2026-07-12 00:00:00+02:00,2519,A. Batalla,21.98928930795954,21.61787848156913,21.61787848156913
2026-07-12 00:00:00+02:00,2541,Á. Valles,23.68430703585256,26.806354725151085,26.806354725151085
2026-07-12 00:00:00+02:00,2616,C. Alvarez,18.39856141429036,37.92283933896478,37.92283933896478
2026-07-12 00:00:00+02:00,2621,Gorrotxa,-3.110501983710839,38.249768351826106,34.499768351826106
2026-07-12 00:00:00+02:00,2700,Etta Eyong,12.031974662222474,39.11564677010329,39.11564677010329
2026-07-13 00:00:00+02:00,68,Unai Simón,38.62247686951236,28.615596804140225,28.615596804140225
2026-07-13 00:00:00+02:00,230,Courtois,18.867624701564427,29.64970043201341,29.64970043201341
2026-07-13 00:00:00+02:00,274,Remiro,25.31265897571713,23.254853857376844,23.254853857376844
2026-07-13 00:00:00+02:00,644,Sergio Herrera,23.52533774012376,24.926858748277954,24.926858748277954
2026-07-13 00:00:00+02:00,927,Berenguer,-2.644391908844192,29.495735587081946,26.145735587081944
2026-07-13 00:00:00+02:00,1070,De Galarreta,-3.7816284321733633,38.922906082115546,32.22290608211554
2026-07-13 00:00:00+02:00,1775,Pau Cubarsí,23.805065412476942,20.320498076128672,20.320498076128672
2026-07-13 00:00:00+02:00,2322,Oblak,15.131216851733454,20.87403137992395,20.87403137992395
2026-07-13 00:00:00+02:00,2355,Kounde,18.694249348960028,21.36980136729812,21.36980136729812
2026-07-13 00:00:00+02:00,2382,Isi,17.870881440063773,21.676616504043647,21.676616504043647
2026-07-13 00:00:00+02:00,2400,Pere Milla,1.8911046774182825,28.46356110119976,28.46356110119976
2026-07-13 00:00:00+02:00,2443,Aramburu,15.394614430679177,28.435501366034423,28.435501366034423
2026-07-13 00:00:00+02:00,2467,Júnior R.,18.35296986186025,21.88373460867635,21.88373460867635
2026-07-13 00:00:00+02:00,2507,Dmitrovic,23.275707659820508,25.34434208376814,25.34434208376814
2026-07-13 00:00:00+02:00,2519,A. Batalla,21.17600503569911,23.000821072207174,23.000821072207174
2026-07-13 00:00:00+02:00,2541,Á. Valles,23.892288457071807,27.966490722338552,27.966490722338552
2026-07-13 00:00:00+02:00,2562,Marc Pubill,21.31611226707852,20.66734211348779,20.66734211348779
2026-07-13 00:00:00+02:00,2616,C. Alvarez,18.31575621644745,38.40167806273587,38.40167806273587
2026-07-13 00:00:00+02:00,2621,Gorrotxa,-4.412741347850976,31.927070862693228,25.22707086269323
2026-07-13 00:00:00+02:00,2700,Etta Eyong,11.339817813186375,39.01925521970385,39.01925521970385
2026-07-14 00:00:00+02:00,68,Unai Simón,39.23223046485174,33.31462926272891,33.31462926272891
2026-07-14 00:00:00+02:00,230,Courtois,16.355986118685664,31.53665892937952,31.53665892937952
2026-07-14 00:00:00+02:00,274,Remiro,25.153253122603385,25.35268696915728,25.35268696915728
2026-07-14 00:00:00+02:00,644,Sergio Herrera,23.36790722500392,26.25988089700108,26.25988089700108
2026-07-14 00:00:00+02:00,886,De Frutos,22.53155035973864,22.44576358487092,22.44576358487092
2026-07-14 00:00:00+02:00,1210,Giuliano,23.7687328139964,22.85925580834777,22.85925580834777
2026-07-14 00:00:00+02:00,1775,Pau Cubarsí,24.197668092061512,22.088236830574324,22.088236830574324
2026-07-14 00:00:00+02:00,2322,Oblak,14.27869045175203,22.214180069339942,22.214180069339942
2026-07-14 00:00:00+02:00,2355,Kounde,17.844034500916656,23.237550009488373,23.237550009488373
2026-07-14 00:00:00+02:00,2382,Isi,19.46382434545315,22.186708531805653,22.186708531805653
2026-07-14 00:00:00+02:00,2400,Pere Milla,2.828871409248904,21.870588607831174,21.870588607831174
2026-07-14 00:00:00+02:00,2443,Aramburu,16.459240373605628,28.76407456618439,28.76407456618439
2026-07-14 00:00:00+02:00,2467,Júnior R.,18.426922512335057,23.111578933686893,23.111578933686893
2026-07-14 00:00:00+02:00,2507,Dmitrovic,22.65773708843593,26.764617007346693,26.764617007346693
2026-07-14 00:00:00+02:00,2519,A. Batalla,21.151680091958383,24.82624210366256,24.82624210366256
2026-07-14 00:00:00+02:00,2541,Á. Valles,23.60710795092153,30.21621837029452,30.21621837029452
2026-07-14 00:00:00+02:00,2562,Marc Pubill,21.083832550094563,22.609332025958075,22.609332025958075
2026-07-14 00:00:00+02:00,2616,C. Alvarez,19.14358615154284,35.755249880444936,35.755249880444936
2026-07-14 00:00:00+02:00,2700,Etta Eyong,12.137759691944291,36.14833928259457,36.14833928259457
2026-07-14 00:00:00+02:00,2713,Ionut Radu,21.45901879500575,22.70754070695186,22.70754070695186
2026-07-15 00:00:00+02:00,68,Unai Simón,37.83162385451725,35.73293482692208,35.73293482692208
2026-07-15 00:00:00+02:00,230,Courtois,11.309232132553715,32.30000492360426,32.30000492360426
2026-07-15 00:00:00+02:00,274,Remiro,24.047938040493207,29.28943769420928,29.28943769420928
2026-07-15 00:00:00+02:00,644,Sergio Herrera,21.88730425540161,30.115453546966307,30.115453546966307
2026-07-15 00:00:00+02:00,886,De Frutos,19.559071839457896,23.081734355463595,23.081734355463595
2026-07-15 00:00:00+02:00,1210,Giuliano,20.321134104831952,27.39650120529858,27.39650120529858
2026-07-15 00:00:00+02:00,1775,Pau Cubarsí,20.995941758395645,27.795093684329096,27.795093684329096
2026-07-15 00:00:00+02:00,2322,Oblak,11.42256552357611,23.88345178265265,23.88345178265265
2026-07-15 00:00:00+02:00,2355,Kounde,15.349887858925548,26.49134444703793,26.49134444703793
2026-07-15 00:00:00+02:00,2382,Isi,18.43765113615389,23.11107130406441,23.11107130406441
2026-07-15 00:00:00+02:00,2434,Rodrygo,-8.28663731411401,27.340051639096547,27.340051639096547
2026-07-15 00:00:00+02:00,2443,Aramburu,16.171736322504135,26.05962600176388,26.05962600176388
2026-07-15 00:00:00+02:00,2467,Júnior R.,16.427372636667926,23.72897715060684,23.72897715060684
2026-07-15 00:00:00+02:00,2507,Dmitrovic,21.065743242313463,27.38582826301935,27.38582826301935
2026-07-15 00:00:00+02:00,2519,A. Batalla,19.336409588525942,26.013417304364573,26.013417304364573
2026-07-15 00:00:00+02:00,2541,Á. Valles,21.965950391071,33.339762054478335,33.339762054478335
2026-07-15 00:00:00+02:00,2562,Marc Pubill,19.71884782517959,23.160984590561338,23.160984590561338
2026-07-15 00:00:00+02:00,2616,C. Alvarez,15.84473789828972,41.23088173398327,41.23088173398327
2026-07-15 00:00:00+02:00,2700,Etta Eyong,11.9357318182797,26.37260008759532,26.37260008759532
2026-07-15 00:00:00+02:00,2713,Ionut Radu,19.360440767045763,24.30226553959513,24.30226553959513
2026-07-16 00:00:00+02:00,68,Unai Simón,37.27395609183766,37.424642965555456,37.424642965555456
2026-07-16 00:00:00+02:00,230,Courtois,8.622629425219024,32.73784878069702,32.73784878069702
2026-07-16 00:00:00+02:00,274,Remiro,23.09245978004502,30.54025177996633,30.54025177996633
2026-07-16 00:00:00+02:00,644,Sergio Herrera,21.458286912537137,30.61744458936253,30.61744458936253
2026-07-16 00:00:00+02:00,886,De Frutos,20.21752042831192,23.84896360754727,23.84896360754727
2026-07-16 00:00:00+02:00,1210,Giuliano,18.08079606805288,29.54794830314836,29.54794830314836
2026-07-16 00:00:00+02:00,1775,Pau Cubarsí,20.342924957148824,27.96248757446113,27.96248757446113
2026-07-16 00:00:00+02:00,2322,Oblak,10.653769881642985,23.223262140805133,23.223262140805133
2026-07-16 00:00:00+02:00,2355,Kounde,14.74312756653948,26.31735887694671,26.31735887694671
2026-07-16 00:00:00+02:00,2417,Lo Celso,21.456112405067152,23.20649949353338,23.20649949353338
2026-07-16 00:00:00+02:00,2434,Rodrygo,-11.464840167464075,26.591233780929336,26.591233780929336
2026-07-16 00:00:00+02:00,2443,Aramburu,18.958239755745225,26.2739845564934,26.2739845564934
2026-07-16 00:00:00+02:00,2467,Júnior R.,15.99971031224506,24.65681152152933,24.65681152152933
2026-07-16 00:00:00+02:00,2507,Dmitrovic,20.42255478606973,30.760330082562465,30.760330082562465
2026-07-16 00:00:00+02:00,2519,A. Batalla,18.080470550979285,29.525959650585087,29.525959650585087
2026-07-16 00:00:00+02:00,2541,Á. Valles,22.598229737932414,33.532672632163404,33.532672632163404
2026-07-16 00:00:00+02:00,2562,Marc Pubill,19.065036394424272,26.45597299378813,26.45597299378813
2026-07-16 00:00:00+02:00,2616,C. Alvarez,15.392088499418652,34.75709131578749,34.75709131578749
2026-07-16 00:00:00+02:00,2700,Etta Eyong,12.776701652405215,23.749585163192137,23.749585163192137
2026-07-16 00:00:00+02:00,2713,Ionut Radu,18.94471387411324,25.658481166789382,25.658481166789382
2026-07-17 00:00:00+02:00,68,Unai Simón,36.212866760847575,39.87496125910898,39.87496125910898
2026-07-17 00:00:00+02:00,230,Courtois,6.288933422314873,31.00546362634001,31.00546362634001
2026-07-17 00:00:00+02:00,274,Remiro,21.98258408513273,30.08022448332069,30.08022448332069
2026-07-17 00:00:00+02:00,644,Sergio Herrera,19.757593953272533,31.58819773041358,31.58819773041358
2026-07-17 00:00:00+02:00,886,De Frutos,18.888027596846523,27.628786970421043,27.628786970421043
2026-07-17 00:00:00+02:00,988,Sivera,14.905066291369597,23.24075054323445,23.24075054323445
2026-07-17 00:00:00+02:00,1210,Giuliano,16.15584745384585,30.022946192938743,30.022946192938743
2026-07-17 00:00:00+02:00,1775,Pau Cubarsí,19.160443895619427,28.91968641061971,28.91968641061971
2026-07-17 00:00:00+02:00,2318,O. Sancet,19.30102570049312,23.16610157370644,23.16610157370644
2026-07-17 00:00:00+02:00,2355,Kounde,13.38349734249159,26.84181204393357,26.84181204393357
2026-07-17 00:00:00+02:00,2417,Lo Celso,20.417246274576804,24.20317863493332,24.20317863493332
2026-07-17 00:00:00+02:00,2467,Júnior R.,15.45282180129336,24.368046124312468,24.368046124312468
2026-07-17 00:00:00+02:00,2507,Dmitrovic,19.61512726043483,31.125742332735737,31.125742332735737
2026-07-17 00:00:00+02:00,2519,A. Batalla,16.38628699953421,29.320386310388585,29.320386310388585
2026-07-17 00:00:00+02:00,2534,Álex Baena,20.252533081753228,25.93230522452338,25.93230522452338
2026-07-17 00:00:00+02:00,2541,Á. Valles,21.99881315905678,32.89583038571256,32.89583038571256
2026-07-17 00:00:00+02:00,2562,Marc Pubill,18.06298645890669,26.988143291121325,26.988143291121325
2026-07-17 00:00:00+02:00,2616,C. Alvarez,15.54292335146388,31.95927413775659,31.95927413775659
2026-07-17 00:00:00+02:00,2713,Ionut Radu,17.285290478904507,29.048569600080853,29.048569600080853
2026-07-17 00:00:00+02:00,2728,Renato Veiga,18.363667661532105,23.90261357931898,23.90261357931898
2026-07-18 00:00:00+02:00,68,Unai Simón,36.1860009542071,41.12452419537555,41.12452419537555
2026-07-18 00:00:00+02:00,230,Courtois,4.536663671181795,26.652234196366862,26.652234196366862
2026-07-18 00:00:00+02:00,274,Remiro,20.86273467852669,32.133590733481135,32.133590733481135
2026-07-18 00:00:00+02:00,644,Sergio Herrera,19.385324842211435,32.338031924232794,32.338031924232794
2026-07-18 00:00:00+02:00,886,De Frutos,19.410369122017403,28.12039271834373,28.12039271834373
2026-07-18 00:00:00+02:00,1210,Giuliano,15.97814650628266,29.3767227669326,29.3767227669326
2026-07-18 00:00:00+02:00,1775,Pau Cubarsí,18.14933432758132,28.995502278741625,28.995502278741625
2026-07-18 00:00:00+02:00,2217,Cucho,9.409353094127418,23.93607505208513,23.93607505208513
2026-07-18 00:00:00+02:00,2318,O. Sancet,19.33063359154988,27.18736861625584,27.18736861625584
2026-07-18 00:00:00+02:00,2355,Kounde,12.698115949503212,26.426982623055,26.426982623055
2026-07-18 00:00:00+02:00,2417,Lo Celso,21.52981002479202,27.10773550331302,27.10773550331302
2026-07-18 00:00:00+02:00,2467,Júnior R.,15.348089079153596,24.222341980654285,24.222341980654285
2026-07-18 00:00:00+02:00,2507,Dmitrovic,17.91961122924741,32.031723025841494,32.031723025841494
2026-07-18 00:00:00+02:00,2519,A. Batalla,16.956717641552213,29.37015151512386,29.37015151512386
2026-07-18 00:00:00+02:00,2534,Álex Baena,19.51284074383096,27.735346543467745,27.735346543467745
2026-07-18 00:00:00+02:00,2541,Á. Valles,21.90112483646713,33.28928923914525,33.28928923914525
2026-07-18 00:00:00+02:00,2562,Marc Pubill,18.122142906370424,27.45288300224493,27.45288300224493
2026-07-18 00:00:00+02:00,2616,C. Alvarez,16.13181621515542,29.483583427987234,29.483583427987234
2026-07-18 00:00:00+02:00,2713,Ionut Radu,16.13755339108712,29.72245515664905,29.72245515664905
2026-07-18 00:00:00+02:00,2728,Renato Veiga,17.53879880398501,27.137589446674028,27.137589446674028
2026-07-19 00:00:00+02:00,68,Unai Simón,35.383085288663025,41.44521271071171,41.44521271071171
2026-07-19 00:00:00+02:00,230,Courtois,3.1653883117394943,24.205889032377044,24.205889032377044
2026-07-19 00:00:00+02:00,274,Remiro,21.413778714631874,30.830021793921617,30.830021793921617
2026-07-19 00:00:00+02:00,644,Sergio Herrera,18.733100994820933,32.00152905796869,32.00152905796869
2026-07-19 00:00:00+02:00,886,De Frutos,19.01223620851366,28.98436858476387,28.98436858476387
2026-07-19 00:00:00+02:00,988,Sivera,15.15998755963475,23.752683966961538,23.752683966961538
2026-07-19 00:00:00+02:00,1210,Giuliano,14.570739114738712,28.66810724086225,28.66810724086225
2026-07-19 00:00:00+02:00,1775,Pau Cubarsí,16.674502607895416,28.74044193465775,28.74044193465775
2026-07-19 00:00:00+02:00,2318,O. Sancet,19.35464605481488,27.01543229953172,27.01543229953172
2026-07-19 00:00:00+02:00,2355,Kounde,11.319185523946013,25.5689487584026,25.5689487584026
2026-07-19 00:00:00+02:00,2417,Lo Celso,21.653603968636176,26.721024112122947,26.721024112122947
2026-07-19 00:00:00+02:00,2443,Aramburu,18.74068695897371,24.939829412239103,24.939829412239103
